date	index_val	source	cpi	daily	food	housing	energy
2014-12-27	108.38692	BPP	0	1	0	0	0
2014-12-28	108.36719	BPP	0	1	0	0	0
2014-12-29	108.34524	BPP	0	1	0	0	0
2014-12-30	108.30456	BPP	0	1	0	0	0
2014-12-31	108.25448	BPP	0	1	0	0	0
2015-01-01	108.22409	BPP	0	1	0	0	0
2015-01-02	108.1665	BPP	0	1	0	0	0
2015-01-03	108.11981	BPP	0	1	0	0	0
2015-01-04	108.09863	BPP	0	1	0	0	0
2015-01-05	108.05391	BPP	0	1	0	0	0
2015-01-06	108.07674	BPP	0	1	0	0	0
2015-01-07	108.08291	BPP	0	1	0	0	0
2015-01-08	108.03065	BPP	0	1	0	0	0
2015-01-09	108.01929	BPP	0	1	0	0	0
2015-01-10	107.9593	BPP	0	1	0	0	0
2015-01-11	107.91277	BPP	0	1	0	0	0
2015-01-12	107.87825	BPP	0	1	0	0	0
2015-01-13	107.84595	BPP	0	1	0	0	0
2015-01-14	107.82909	BPP	0	1	0	0	0
2015-01-15	107.79015	BPP	0	1	0	0	0
2015-01-16	107.76348	BPP	0	1	0	0	0
2015-01-17	107.7372	BPP	0	1	0	0	0
2015-01-18	107.70689	BPP	0	1	0	0	0
2015-01-19	107.6932	BPP	0	1	0	0	0
2015-01-20	107.66817	BPP	0	1	0	0	0
2015-01-21	107.63955	BPP	0	1	0	0	0
2015-01-22	107.61295	BPP	0	1	0	0	0
2015-01-23	107.57703	BPP	0	1	0	0	0
2015-01-24	107.60898	BPP	0	1	0	0	0
2015-01-25	107.60134	BPP	0	1	0	0	0
2015-01-26	107.58699	BPP	0	1	0	0	0
2015-01-27	107.59452	BPP	0	1	0	0	0
2015-01-28	107.57584	BPP	0	1	0	0	0
2015-01-29	107.58495	BPP	0	1	0	0	0
2015-01-30	107.59447	BPP	0	1	0	0	0
2015-01-31	107.59869	BPP	0	1	0	0	0
2015-02-01	107.61908	BPP	0	1	0	0	0
2015-02-02	107.61739	BPP	0	1	0	0	0
2015-02-03	107.64898	BPP	0	1	0	0	0
2015-02-04	107.71555	BPP	0	1	0	0	0
2015-02-05	107.81221	BPP	0	1	0	0	0
2015-02-06	107.85587	BPP	0	1	0	0	0
2015-02-07	107.88468	BPP	0	1	0	0	0
2015-02-08	107.89108	BPP	0	1	0	0	0
2015-02-09	107.88938	BPP	0	1	0	0	0
2015-02-10	107.91928	BPP	0	1	0	0	0
2015-02-11	108.00638	BPP	0	1	0	0	0
2015-02-12	108.05089	BPP	0	1	0	0	0
2015-02-13	108.06123	BPP	0	1	0	0	0
2015-02-14	108.09708	BPP	0	1	0	0	0
2015-02-15	108.10668	BPP	0	1	0	0	0
2015-02-16	108.10036	BPP	0	1	0	0	0
2015-02-17	108.13155	BPP	0	1	0	0	0
2015-02-18	108.16516	BPP	0	1	0	0	0
2015-02-19	108.18961	BPP	0	1	0	0	0
2015-02-20	108.20393	BPP	0	1	0	0	0
2015-02-21	108.22207	BPP	0	1	0	0	0
2015-02-22	108.25999	BPP	0	1	0	0	0
2015-02-23	108.27381	BPP	0	1	0	0	0
2015-02-24	108.31229	BPP	0	1	0	0	0
2015-02-25	108.36658	BPP	0	1	0	0	0
2015-02-26	108.40651	BPP	0	1	0	0	0
2015-02-27	108.4731	BPP	0	1	0	0	0
2015-02-28	108.53391	BPP	0	1	0	0	0
2015-03-01	108.5923	BPP	0	1	0	0	0
2015-03-02	108.60934	BPP	0	1	0	0	0
2015-03-03	108.66859	BPP	0	1	0	0	0
2015-03-04	108.73586	BPP	0	1	0	0	0
2015-03-05	108.7674	BPP	0	1	0	0	0
2015-03-06	108.77842	BPP	0	1	0	0	0
2015-03-07	108.78712	BPP	0	1	0	0	0
2015-03-08	108.78684	BPP	0	1	0	0	0
2015-03-09	108.78825	BPP	0	1	0	0	0
2015-03-10	108.78592	BPP	0	1	0	0	0
2015-03-11	108.81214	BPP	0	1	0	0	0
2015-03-12	108.79967	BPP	0	1	0	0	0
2015-03-13	108.77337	BPP	0	1	0	0	0
2015-03-14	108.76596	BPP	0	1	0	0	0
2015-03-15	108.75524	BPP	0	1	0	0	0
2015-03-16	108.75455	BPP	0	1	0	0	0
2015-03-17	108.74448	BPP	0	1	0	0	0
2015-03-18	108.73981	BPP	0	1	0	0	0
2015-03-19	108.73534	BPP	0	1	0	0	0
2015-03-20	108.73893	BPP	0	1	0	0	0
2015-03-21	108.71876	BPP	0	1	0	0	0
2015-03-22	108.71664	BPP	0	1	0	0	0
2015-03-23	108.71675	BPP	0	1	0	0	0
2015-03-24	108.71371	BPP	0	1	0	0	0
2015-03-25	108.74491	BPP	0	1	0	0	0
2015-03-26	108.74661	BPP	0	1	0	0	0
2015-03-27	108.73053	BPP	0	1	0	0	0
2015-03-28	108.73739	BPP	0	1	0	0	0
2015-03-29	108.72275	BPP	0	1	0	0	0
2015-03-30	108.70818	BPP	0	1	0	0	0
2015-03-31	108.69955	BPP	0	1	0	0	0
2015-04-01	108.68061	BPP	0	1	0	0	0
2015-04-02	108.66611	BPP	0	1	0	0	0
2015-04-03	108.66286	BPP	0	1	0	0	0
2015-04-04	108.66048	BPP	0	1	0	0	0
2015-04-05	108.63872	BPP	0	1	0	0	0
2015-04-06	108.63129	BPP	0	1	0	0	0
2015-04-07	108.62487	BPP	0	1	0	0	0
2015-04-08	108.65531	BPP	0	1	0	0	0
2015-04-09	108.67137	BPP	0	1	0	0	0
2015-04-10	108.67475	BPP	0	1	0	0	0
2015-04-11	108.66582	BPP	0	1	0	0	0
2015-04-12	108.66284	BPP	0	1	0	0	0
2015-04-13	108.66068	BPP	0	1	0	0	0
2015-04-14	108.6644	BPP	0	1	0	0	0
2015-04-15	108.6688	BPP	0	1	0	0	0
2015-04-16	108.70015	BPP	0	1	0	0	0
2015-04-17	108.74406	BPP	0	1	0	0	0
2015-04-18	108.77976	BPP	0	1	0	0	0
2015-04-19	108.80117	BPP	0	1	0	0	0
2015-04-20	108.82459	BPP	0	1	0	0	0
2015-04-21	108.84488	BPP	0	1	0	0	0
2015-04-22	108.88028	BPP	0	1	0	0	0
2015-04-23	108.88359	BPP	0	1	0	0	0
2015-04-24	108.91128	BPP	0	1	0	0	0
2015-04-25	108.95744	BPP	0	1	0	0	0
2015-04-26	108.97844	BPP	0	1	0	0	0
2015-04-27	108.98001	BPP	0	1	0	0	0
2015-04-28	109.01572	BPP	0	1	0	0	0
2015-04-29	109.05539	BPP	0	1	0	0	0
2015-04-30	109.10414	BPP	0	1	0	0	0
2015-05-01	109.13599	BPP	0	1	0	0	0
2015-05-02	109.14994	BPP	0	1	0	0	0
2015-05-03	109.20287	BPP	0	1	0	0	0
2015-05-04	109.20075	BPP	0	1	0	0	0
2015-05-05	109.22693	BPP	0	1	0	0	0
2015-05-06	109.26369	BPP	0	1	0	0	0
2015-05-07	109.30433	BPP	0	1	0	0	0
2015-05-08	109.32835	BPP	0	1	0	0	0
2015-05-09	109.34356	BPP	0	1	0	0	0
2015-05-10	109.34404	BPP	0	1	0	0	0
2015-05-11	109.35516	BPP	0	1	0	0	0
2015-05-12	109.36827	BPP	0	1	0	0	0
2015-05-13	109.41145	BPP	0	1	0	0	0
2015-05-14	109.43446	BPP	0	1	0	0	0
2015-05-15	109.46223	BPP	0	1	0	0	0
2015-05-16	109.49223	BPP	0	1	0	0	0
2015-05-17	109.51075	BPP	0	1	0	0	0
2015-05-18	109.5178	BPP	0	1	0	0	0
2015-05-19	109.53835	BPP	0	1	0	0	0
2015-05-20	109.58538	BPP	0	1	0	0	0
2015-05-21	109.60288	BPP	0	1	0	0	0
2015-05-22	109.61544	BPP	0	1	0	0	0
2015-05-23	109.63543	BPP	0	1	0	0	0
2015-05-24	109.645	BPP	0	1	0	0	0
2015-05-25	109.64679	BPP	0	1	0	0	0
2015-05-26	109.6515	BPP	0	1	0	0	0
2015-05-27	109.69862	BPP	0	1	0	0	0
2015-05-28	109.70097	BPP	0	1	0	0	0
2015-05-29	109.67483	BPP	0	1	0	0	0
2015-05-30	109.67527	BPP	0	1	0	0	0
2015-05-31	109.68683	BPP	0	1	0	0	0
2015-06-01	109.6944	BPP	0	1	0	0	0
2015-06-02	109.72438	BPP	0	1	0	0	0
2015-06-03	109.73128	BPP	0	1	0	0	0
2015-06-04	109.76492	BPP	0	1	0	0	0
2015-06-05	109.75307	BPP	0	1	0	0	0
2015-06-06	109.74218	BPP	0	1	0	0	0
2015-06-07	109.73563	BPP	0	1	0	0	0
2015-06-08	109.73539	BPP	0	1	0	0	0
2015-06-09	109.73445	BPP	0	1	0	0	0
2015-06-10	109.78068	BPP	0	1	0	0	0
2015-06-11	109.79922	BPP	0	1	0	0	0
2015-06-12	109.85413	BPP	0	1	0	0	0
2015-06-13	109.88078	BPP	0	1	0	0	0
2015-06-14	109.89599	BPP	0	1	0	0	0
2015-06-15	109.90065	BPP	0	1	0	0	0
2015-06-16	109.90796	BPP	0	1	0	0	0
2015-06-17	109.90064	BPP	0	1	0	0	0
2015-06-18	109.90857	BPP	0	1	0	0	0
2015-06-19	109.88314	BPP	0	1	0	0	0
2015-06-20	109.88407	BPP	0	1	0	0	0
2015-06-21	109.88849	BPP	0	1	0	0	0
2015-06-22	109.90298	BPP	0	1	0	0	0
2015-06-23	109.8977	BPP	0	1	0	0	0
2015-06-24	109.9017	BPP	0	1	0	0	0
2015-06-25	109.9176	BPP	0	1	0	0	0
2015-06-26	109.91921	BPP	0	1	0	0	0
2015-06-27	109.91003	BPP	0	1	0	0	0
2015-06-28	109.89699	BPP	0	1	0	0	0
2015-06-29	109.87511	BPP	0	1	0	0	0
2015-06-30	109.86831	BPP	0	1	0	0	0
2015-07-01	109.89627	BPP	0	1	0	0	0
2015-07-02	109.91065	BPP	0	1	0	0	0
2015-07-03	109.90748	BPP	0	1	0	0	0
2015-07-04	109.9109	BPP	0	1	0	0	0
2015-07-05	109.9444	BPP	0	1	0	0	0
2015-07-06	109.94699	BPP	0	1	0	0	0
2015-07-07	109.95293	BPP	0	1	0	0	0
2015-07-08	109.94009	BPP	0	1	0	0	0
2015-07-09	109.92905	BPP	0	1	0	0	0
2015-07-10	109.92322	BPP	0	1	0	0	0
2015-07-11	109.92345	BPP	0	1	0	0	0
2015-07-12	109.93136	BPP	0	1	0	0	0
2015-07-13	109.93691	BPP	0	1	0	0	0
2015-07-14	109.94989	BPP	0	1	0	0	0
2015-07-15	109.9249	BPP	0	1	0	0	0
2015-07-16	109.92664	BPP	0	1	0	0	0
2015-07-17	109.93743	BPP	0	1	0	0	0
2015-07-18	109.94147	BPP	0	1	0	0	0
2015-07-19	109.95119	BPP	0	1	0	0	0
2015-07-20	109.94146	BPP	0	1	0	0	0
2015-07-21	109.9538	BPP	0	1	0	0	0
2015-07-22	109.92067	BPP	0	1	0	0	0
2015-07-23	109.9177	BPP	0	1	0	0	0
2015-07-24	109.90121	BPP	0	1	0	0	0
2015-07-25	109.88392	BPP	0	1	0	0	0
2015-07-26	109.86761	BPP	0	1	0	0	0
2015-07-27	109.87099	BPP	0	1	0	0	0
2015-07-28	109.85726	BPP	0	1	0	0	0
2015-07-29	109.81343	BPP	0	1	0	0	0
2015-07-30	109.79247	BPP	0	1	0	0	0
2015-07-31	109.7843	BPP	0	1	0	0	0
2015-08-01	109.78141	BPP	0	1	0	0	0
2008-07-01	100	CPI	1	0	0	0	0
2008-10-01	99.985382	CPI	1	0	0	0	0
2009-01-01	96.075684	CPI	1	0	0	0	0
2009-04-01	97.209518	CPI	1	0	0	0	0
2009-07-01	98.573219	CPI	1	0	0	0	0
2009-10-01	98.699364	CPI	1	0	0	0	0
2010-01-01	98.690224	CPI	1	0	0	0	0
2010-04-01	99.4589	CPI	1	0	0	0	0
2010-07-01	99.611542	CPI	1	0	0	0	0
2010-10-01	99.828163	CPI	1	0	0	0	0
2011-01-01	100.16635	CPI	1	0	0	0	0
2011-04-01	102.126	CPI	1	0	0	0	0
2011-07-01	103.15656	CPI	1	0	0	0	0
2011-10-01	103.68988	CPI	1	0	0	0	0
2012-01-01	103.1337	CPI	1	0	0	0	0
2012-04-01	104.83376	CPI	1	0	0	0	0
2012-07-01	104.87307	CPI	1	0	0	0	0
2012-10-01	105.75463	CPI	1	0	0	0	0
2013-01-01	104.92928	CPI	1	0	0	0	0
2013-04-01	106.37891	CPI	1	0	0	0	0
2013-07-01	106.71298	CPI	1	0	0	0	0
2013-10-01	107.00774	CPI	1	0	0	0	0
2014-01-01	106.50504	CPI	1	0	0	0	0
2014-04-01	107.98757	CPI	1	0	0	0	0
2014-07-01	108.92444	CPI	1	0	0	0	0
2014-10-01	108.78185	CPI	1	0	0	0	0
2015-01-01	107.31075	CPI	1	0	0	0	0
2015-04-01	107.90806	CPI	1	0	0	0	0
2015-07-01	109.05926	CPI	1	0	0	0	0
2008-07-01	100.6435	FOOD	0	0	1	0	0
2008-10-01	101.5324	FOOD	0	0	1	0	0
2009-01-01	101.1948	FOOD	0	0	1	0	0
2009-04-01	99.72024	FOOD	0	0	1	0	0
2009-07-01	98.95869	FOOD	0	0	1	0	0
2009-10-01	98.80673	FOOD	0	0	1	0	0
2010-01-01	99.78973	FOOD	0	0	1	0	0
2010-04-01	99.90495	FOOD	0	0	1	0	0
2010-07-01	99.89073	FOOD	0	0	1	0	0
2010-10-01	100.4146	FOOD	0	0	1	0	0
2011-01-01	102.6533	FOOD	0	0	1	0	0
2011-04-01	104.2734	FOOD	0	0	1	0	0
2011-07-01	105.788	FOOD	0	0	1	0	0
2011-10-01	106.4944	FOOD	0	0	1	0	0
2012-01-01	107.2201	FOOD	0	0	1	0	0
2012-04-01	107.2953	FOOD	0	0	1	0	0
2012-07-01	107.2775	FOOD	0	0	1	0	0
2012-10-01	107.7444	FOOD	0	0	1	0	0
2013-01-01	108.4236	FOOD	0	0	1	0	0
2013-04-01	108.2434	FOOD	0	0	1	0	0
2013-07-01	108.3595	FOOD	0	0	1	0	0
2013-10-01	108.3941	FOOD	0	0	1	0	0
2014-01-01	109.4109	FOOD	0	0	1	0	0
2014-04-01	110.6945	FOOD	0	0	1	0	0
2014-07-01	111.5234	FOOD	0	0	1	0	0
2014-10-01	112.1462	FOOD	0	0	1	0	0
2015-01-01	112.3722	FOOD	0	0	1	0	0
2015-04-01	111.7854	FOOD	0	0	1	0	0
2015-07-01	112.4577	FOOD	0	0	1	0	0
2008-07-01	99.86735	HOUSING	0	0	0	1	0
2008-10-01	99.66862	HOUSING	0	0	0	1	0
2009-01-01	100.2573	HOUSING	0	0	0	1	0
2009-04-01	100.677	HOUSING	0	0	0	1	0
2009-07-01	100.6939	HOUSING	0	0	0	1	0
2009-10-01	100.0738	HOUSING	0	0	0	1	0
2010-01-01	99.85022	HOUSING	0	0	0	1	0
2010-04-01	99.92569	HOUSING	0	0	0	1	0
2010-07-01	100.0766	HOUSING	0	0	0	1	0
2010-10-01	100.1475	HOUSING	0	0	0	1	0
2011-01-01	100.6017	HOUSING	0	0	0	1	0
2011-04-01	100.9972	HOUSING	0	0	0	1	0
2011-07-01	101.6332	HOUSING	0	0	0	1	0
2011-10-01	101.9988	HOUSING	0	0	0	1	0
2012-01-01	102.6456	HOUSING	0	0	0	1	0
2012-04-01	103.2406	HOUSING	0	0	0	1	0
2012-07-01	103.7896	HOUSING	0	0	0	1	0
2012-10-01	104.2713	HOUSING	0	0	0	1	0
2013-01-01	104.925	HOUSING	0	0	0	1	0
2013-04-01	105.5752	HOUSING	0	0	0	1	0
2013-07-01	106.2406	HOUSING	0	0	0	1	0
2013-10-01	106.7857	HOUSING	0	0	0	1	0
2014-01-01	107.672	HOUSING	0	0	0	1	0
2014-04-01	108.519	HOUSING	0	0	0	1	0
2014-07-01	109.3115	HOUSING	0	0	0	1	0
2014-10-01	109.937	HOUSING	0	0	0	1	0
2015-01-01	110.8325	HOUSING	0	0	0	1	0
2015-04-01	111.7336	HOUSING	0	0	0	1	0
2015-07-01	112.7447	HOUSING	0	0	0	1	0
2008-07-01	126.9236	ENERGY	0	0	0	0	1
2008-10-01	93.42789	ENERGY	0	0	0	0	1
2009-01-01	83.67928	ENERGY	0	0	0	0	1
2009-04-01	90.17478	ENERGY	0	0	0	0	1
2009-07-01	96.0282	ENERGY	0	0	0	0	1
2009-10-01	95.45643	ENERGY	0	0	0	0	1
2010-01-01	98.12926	ENERGY	0	0	0	0	1
2010-04-01	100.7335	ENERGY	0	0	0	0	1
2010-07-01	100.1089	ENERGY	0	0	0	0	1
2010-10-01	101.0283	ENERGY	0	0	0	0	1
2011-01-01	109.1898	ENERGY	0	0	0	0	1
2011-04-01	121.0758	ENERGY	0	0	0	0	1
2011-07-01	118.9959	ENERGY	0	0	0	0	1
2011-10-01	112.1435	ENERGY	0	0	0	0	1
2012-01-01	115.5841	ENERGY	0	0	0	0	1
2012-04-01	118.2648	ENERGY	0	0	0	0	1
2012-07-01	117.6974	ENERGY	0	0	0	0	1
2012-10-01	113.9663	ENERGY	0	0	0	0	1
2013-01-01	115.4471	ENERGY	0	0	0	0	1
2013-04-01	117.3621	ENERGY	0	0	0	0	1
2013-07-01	118.2151	ENERGY	0	0	0	0	1
2013-10-01	111.3274	ENERGY	0	0	0	0	1
2014-01-01	115.4155	ENERGY	0	0	0	0	1
2014-04-01	121.1572	ENERGY	0	0	0	0	1
2014-07-01	119.1674	ENERGY	0	0	0	0	1
2014-10-01	105.0488	ENERGY	0	0	0	0	1
2015-01-01	93.63125	ENERGY	0	0	0	0	1
2015-04-01	100.7187	ENERGY	0	0	0	0	1
2015-07-01	100.0621	ENERGY	0	0	0	0	1
